Hogar;Fecha Inicio;Fecha Fin;Obs;En Darklist?;Puede Cambiar?;Log;Cerramiento<>Propduccion;Cambio Realizado
120066,2017-11-30,2017-11-30,"atipico",false,No permitido cambios,null,null,null
120066,2018-01-02,2018-01-04,"atipico",false,No permitido cambios,null,null,null
120066,2018-01-25,2018-01-25,"atipico",false,No permitido cambios,null,null,null
120066,2018-01-26,2018-01-28,"atipico",false,No permitido cambios,null,null,null
120066,2018-01-29,2018-01-29,"atipico",false,No permitido cambios,null,null,null
120067,2017-02-17,2017-03-05,"prueba",false,No permitido cambios,null,null,null
120067,2017-08-23,2017-08-23,"atipico",false,No permitido cambios,null,null,null
120068,2017-02-20,2017-03-01,"prueba",false,No permitido cambios,null,null,null
120068,2019-06-03,2019-06-04,"Atípico",false,No permitido cambios,null,null,null
120069,2017-02-23,2017-03-05,"prueba",false,No permitido cambios,null,null,null
120069,2018-01-18,2018-01-18,"atipico",false,No permitido cambios,null,null,null
120070,2017-03-07,2017-03-16,"prueba",false,No permitido cambios,null,null,null
120071,2017-03-08,2017-04-30,"prueba",false,No permitido cambios,null,null,null
120072,2017-03-09,2017-04-02,"prueba",false,No permitido cambios,null,null,null
120072,2017-06-12,2017-06-14,"atï¿½pico",false,No permitido cambios,null,null,null
120072,2017-06-20,2017-06-21,"prueba",false,No permitido cambios,null,null,null
120072,2017-07-05,2017-07-07,"atipico",false,No permitido cambios,null,null,null
120072,2018-06-26,2018-06-27,"atipico",false,No permitido cambios,null,null,null
120072,2018-11-07,2018-11-07,"atipico",false,No permitido cambios,null,null,null
120073,2017-03-10,2017-03-21,"prueba",false,No permitido cambios,null,null,null
120074,2017-03-13,2017-03-22,"prueba",false,No permitido cambios,null,null,null
120074,2017-04-11,2017-04-12,"atipico",false,No permitido cambios,null,null,null
120074,2018-02-19,2018-02-19,"atipico",false,No permitido cambios,null,null,null
120074,2018-03-29,2018-03-31,"atipico",false,No permitido cambios,null,null,null
120074,2018-05-16,2018-05-17,"atipico",false,No permitido cambios,null,null,null
120076,2017-03-17,2017-04-09,"prueba",false,No permitido cambios,null,null,null
120076,2018-06-04,2018-06-05,"atipico",false,No permitido cambios,null,null,null
120077,2017-03-23,2017-04-04,"Prueba",false,No permitido cambios,null,null,null
120077,2017-07-17,2017-07-17,"",false,No permitido cambios,null,null,null
120077,2019-01-11,2019-01-15,"atipico",false,No permitido cambios,null,null,null
120077,2019-01-16,2019-01-18,"atipico",false,No permitido cambios,null,null,null
120077,2019-01-23,2019-01-24,"atipico",false,No permitido cambios,null,null,null
120077,2019-06-24,2019-06-27,"atipico",false,No permitido cambios,null,null,null
120078,2017-03-23,2017-04-02,"Prueba",false,No permitido cambios,null,null,null
120079,2017-03-27,2017-04-30,"prueba",false,No permitido cambios,null,null,null
120079,2017-08-07,2017-08-11,"atipico",false,No permitido cambios,null,null,null
120079,2017-09-04,2017-09-04,"atipico",false,No permitido cambios,null,null,null
120080,2017-03-22,2017-03-26,"prueba",false,No permitido cambios,null,null,null
120081,2017-03-23,2017-03-30,"Prueba",false,No permitido cambios,null,null,null
120081,2018-07-06,2018-07-09,"atipico",false,No permitido cambios,null,null,null
120081,2019-09-03,2019-09-04,"Grilla",false,No permitido cambios,null,null,null
120082,2017-03-22,2017-03-27,"prueba",false,No permitido cambios,null,null,null
120082,2017-07-19,2017-07-20,"atipico",false,No permitido cambios,null,null,null
120082,2017-07-25,2017-07-27,"atipico",false,No permitido cambios,null,null,null
120082,2017-08-02,2017-08-02,"atipico",false,No permitido cambios,null,null,null
120082,2017-08-22,2017-08-23,"atipico",false,No permitido cambios,null,null,null
120083,2017-03-22,2017-04-06,"prueba",false,No permitido cambios,null,null,null
120084,2017-03-24,2017-04-02,"Prueba",false,No permitido cambios,null,null,null
120084,2019-01-08,2019-01-09,"atipico",false,No permitido cambios,null,null,null
120084,2019-12-19,2019-12-19,"Atipico",false,No permitido cambios,null,null,null
